OBS,HOUSEHOLDID,HEINZ,HUNTS,PRICEHEINZ,PRICEHUNTS,DISPLAYHEINZ,DISPLAYHUNTS,FEATUREHEINZ,FEATUREHUNTS
1524,163,1,0,0.034000002,0.030999999,0,0,0,0
1525,163,1,0,0.030999999,0.035,0,0,0,0
1526,163,1,0,0.035,0.028000001,0,0,0,1
1527,163,1,0,0.039000001,0.035,0,0,0,0
1528,163,1,0,0.055,0.034000002,0,0,0,0
1529,164,1,0,0.033,0.048,0,0,0,0
1530,164,1,0,0.041000001,0.035,0,0,0,0
1531,164,1,0,0.041000001,0.035,0,0,0,1
1532,164,1,0,0.027000001,0.035,0,0,1,0
1533,164,1,0,0.012,0.035,0,0,1,0
1534,164,1,0,0.041999999,0.035,0,0,1,0
1535,164,1,0,0.039000001,0.035,0,0,1,0
1536,164,1,0,0.021,0.034000002,0,0,0,0
1537,164,1,0,0.039000001,0.035,0,0,0,0
1538,164,1,0,0.035,0.034000002,1,0,0,0
1539,164,1,0,0.035,0.034000002,0,0,0,0
1540,165,1,0,0.028000001,0.034000002,0,0,0,0
1541,165,1,0,0.017000001,0.037,1,0,0,0
1542,165,1,0,0.037,0.028000001,1,0,0,0
1543,165,1,0,0.021,0.028000001,0,0,0,0
1544,165,1,0,0.046999998,0.030999999,0,0,0,0
1545,166,1,0,0.030999999,0.037,1,0,0,0
1546,166,1,0,0.022,0.037,1,0,0,0
1547,166,1,0,0.030999999,0.035,0,0,1,0
1548,166,1,0,0.037,0.028000001,1,0,0,0
1549,166,1,0,0.037999999,0.029999999,0,0,0,0
1550,166,1,0,0.030999999,0.030999999,1,0,0,0
1551,166,1,0,0.035999998,0.037,0,0,1,0
1552,166,1,0,0.035999998,0.037,0,0,1,0
1553,166,1,0,0.035999998,0.037,0,0,0,0
1554,166,1,0,0.032000002,0.037,1,0,0,0
1555,166,1,0,0.035,0.037,0,0,0,0
1556,166,1,0,0.046,0.037,0,0,0,0
1557,167,0,1,0.041666667,0.039999999,1,0,0,0
1558,167,1,0,0.027000001,0.035999998,0,0,0,1
1559,167,1,0,0.030999999,0.041999999,0,0,1,0
1560,167,0,1,0.041000001,0.041999999,0,0,1,0
1561,167,0,1,0.044666668,0.041999999,0,0,0,0
1562,168,1,0,0.028000001,0.035999998,0,0,0,0
1563,168,1,0,0.030999999,0.037,1,0,0,0
1564,168,1,0,0.017999999,0.034000002,1,0,0,0
1565,168,1,0,0.026000001,0.034000002,0,0,0,0
1566,168,1,0,0.029999999,0.028000001,0,0,0,0
1567,168,1,0,0.021,0.028000001,0,0,0,0
1568,168,1,0,0.028000001,0.029999999,1,0,0,0
1569,168,1,0,0.027000001,0.028000001,0,0,0,0
1570,168,1,0,0.041999999,0.030999999,1,0,0,0
1571,168,1,0,0.017000001,0.030999999,1,0,0,0
1572,168,1,0,0.028000001,0.028000001,0,0,0,0
1573,168,1,0,0.030999999,0.030999999,1,0,0,0
1574,168,1,0,0.030999999,0.030999999,0,0,0,0
1575,168,1,0,0.034000002,0.030999999,1,0,0,0
1576,168,1,0,0.030999999,0.032000002,1,0,0,0
1577,168,1,0,0.037,0.034000002,0,0,0,0
1578,168,1,0,0.037,0.028000001,0,0,0,0
1579,168,1,0,0.037,0.034000002,0,0,0,0
1580,168,1,0,0.021,0.034000002,0,0,0,0
1581,168,1,0,0.037,0.037,0,0,0,0
1582,168,1,0,0.030999999,0.037,1,0,0,0
1583,168,1,0,0.037,0.034000002,0,0,0,0
1584,169,1,0,0.029999999,0.028000001,1,0,0,0
1585,169,1,0,0.029999999,0.028000001,0,0,1,0
1586,169,1,0,0.021,0.028999999,0,0,0,0
1587,169,1,0,0.041999999,0.030999999,0,0,0,0
1588,169,1,0,0.034000002,0.030999999,0,0,0,0
1589,169,1,0,0.030999999,0.034000002,1,0,0,0
1590,169,1,0,0.030999999,0.034000002,0,0,0,0
1591,169,1,0,0.024,0.034000002,0,0,0,0
1592,169,1,0,0.022,0.033,0,0,0,0
1593,169,1,0,0.030999999,0.034000002,1,0,0,0
1594,169,1,0,0.052999999,0.037,0,0,0,0
1595,170,1,0,0.043000001,0.048,0,0,1,0
1596,170,1,0,0.029999999,0.028000001,0,0,0,0
1597,170,1,0,0.041999999,0.029999999,0,0,0,0
1598,170,1,0,0.017999999,0.028000001,0,0,0,0
1599,170,1,0,0.041999999,0.028000001,0,0,0,0
1600,170,1,0,0.021,0.035,0,0,1,0
1601,170,1,0,0.046,0.041000001,0,0,1,1
1602,170,1,0,0.030999999,0.034000002,0,0,0,0
1603,170,1,0,0.046,0.034000002,1,0,0,0
1604,170,0,1,0.045333333,0.025,0,1,0,0
1605,170,1,0,0.015,0.041000001,0,0,1,0
1606,170,1,0,0.046,0.034000002,0,0,0,0
1607,170,1,0,0.021,0.034000002,0,0,0,0
1608,170,0,1,0.041333334,0.028000001,0,0,0,0
1609,171,1,0,0.029999999,0.029999999,0,0,0,0
1610,171,1,0,0.030999999,0.030999999,0,0,0,0
1611,171,1,0,0.034000002,0.030999999,1,0,0,0
1612,171,0,1,0.045333333,0.025,0,1,0,0
1613,171,1,0,0.039000001,0.037,0,0,0,0
1614,171,1,0,0.046,0.037,0,0,0,0
1615,171,0,1,0.047333333,0.037,0,0,0,0
1616,172,1,0,0.037,0.039999999,0,0,0,0
1617,172,1,0,0.037,0.034000002,0,0,0,0
1618,172,1,0,0.030999999,0.035999998,0,0,0,1
1619,172,1,0,0.027000001,0.035999998,0,0,0,1
1620,172,1,0,0.027000001,0.035,0,0,0,1
1621,172,1,0,0.034000002,0.030999999,0,0,0,0
1622,172,1,0,0.017000001,0.033,0,0,0,0
1623,172,1,0,0.034000002,0.030999999,0,0,0,0
1624,172,1,0,0.012,0.035,0,0,1,0
1625,172,1,0,0.034000002,0.030999999,0,0,0,0
1626,172,1,0,0.050000001,0.030999999,0,0,0,0
1627,172,1,0,0.037,0.035,0,0,1,0
1628,172,1,0,0.037,0.035,0,0,0,0
1629,172,1,0,0.037,0.041999999,0,0,1,0
1630,173,1,0,0.022,0.034000002,0,0,0,0
1631,173,1,0,0.021,0.028000001,0,0,0,0
1632,173,1,0,0.034000002,0.028000001,0,0,0,0
1633,173,1,0,0.030999999,0.034000002,1,0,0,0
1634,173,1,0,0.021,0.034000002,0,0,0,0
1635,173,1,0,0.021,0.034000002,0,0,0,0
1636,174,1,0,0.046999998,0.030999999,0,0,1,0
1637,174,0,1,0.044666668,0.028000001,0,0,0,0
1638,174,1,0,0.050000001,0.026000001,0,0,0,0
1639,174,1,0,0.039000001,0.037,1,0,0,0
1640,174,1,0,0.052999999,0.037,0,0,0,0
1641,175,0,1,0.045,0.028000001,0,0,0,0
1642,175,1,0,0.043000001,0.029999999,0,0,1,0
1643,175,1,0,0.039000001,0.030999999,0,0,0,0
1644,175,1,0,0.034000002,0.030999999,0,0,1,0
1645,175,1,0,0.039000001,0.030999999,1,0,0,0
1646,175,1,0,0.030999999,0.034000002,1,0,0,0
1647,175,1,0,0.041999999,0.034000002,0,0,0,0
1648,175,1,0,0.021,0.034000002,0,0,0,0
1649,175,1,0,0.037,0.034000002,0,0,0,0
1650,175,1,0,0.044,0.034000002,0,0,0,0
1651,176,1,0,0.050000001,0.030999999,0,0,0,0
1652,176,1,0,0.041999999,0.030999999,0,0,0,0
1653,176,1,0,0.041999999,0.030999999,1,0,0,0
1654,176,1,0,0.046999998,0.030999999,0,0,0,0
1655,176,1,0,0.041999999,0.028000001,0,1,0,0
1656,176,1,0,0.044,0.034000002,0,0,0,0
1657,177,1,0,0.050000001,0.028000001,0,0,0,0
1658,177,1,0,0.052000001,0.037,0,0,0,0
1659,177,1,0,0.027000001,0.028000001,0,0,0,0
1660,177,1,0,0.034000002,0.028000001,0,0,0,0
1661,177,0,1,0.043666667,0.030999999,0,0,0,0
1662,177,1,0,0.046,0.034000002,0,0,0,0
1663,177,1,0,0.052000001,0.037,0,0,1,0
1664,177,1,0,0.044,0.033,0,0,0,0
1665,178,1,0,0.034000002,0.039999999,0,0,0,0
1666,178,1,0,0.037,0.037,0,0,0,0
1667,178,1,0,0.030999999,0.034000002,0,0,0,0
1668,178,1,0,0.050000001,0.029999999,0,0,0,0
1669,178,1,0,0.029999999,0.029999999,0,0,0,0
1670,178,1,0,0.029999999,0.029999999,0,0,0,0
1671,178,1,0,0.046999998,0.030999999,1,0,0,0
1672,178,1,0,0.034000002,0.030999999,1,0,0,0
1673,178,1,0,0.034000002,0.030999999,0,0,0,0
1674,178,1,0,0.037,0.025,0,1,0,0
1675,178,1,0,0.037,0.034000002,0,0,0,0
1676,179,1,0,0.029999999,0.048,0,0,1,0
1677,179,1,0,0.017000001,0.035999998,0,0,0,1
1678,179,1,0,0.046,0.048,0,0,1,0
1679,179,1,0,0.028000001,0.030999999,0,0,0,0
1680,179,1,0,0.041999999,0.030999999,0,0,0,0
1681,179,1,0,0.034000002,0.030999999,0,0,0,0
1682,179,1,0,0.012,0.035,0,0,1,0
1683,179,1,0,0.037,0.034000002,0,0,0,0
1684,179,1,0,0.015,0.041000001,0,0,0,0
1685,179,1,0,0.037,0.037,1,0,0,0
1686,179,1,0,0.037,0.037,0,0,0,0
1687,180,1,0,0.028000001,0.035,0,0,0,0
1688,180,1,0,0.030999999,0.037,1,0,0,0
1689,180,1,0,0.037,0.037,0,0,0,0
1690,180,1,0,0.029999999,0.029999999,0,0,0,0
1691,180,1,0,0.035,0.029999999,0,0,0,0
1692,180,1,0,0.028000001,0.029999999,1,0,0,0
1693,180,1,0,0.043000001,0.029999999,0,0,0,0
1694,180,1,0,0.039000001,0.029999999,1,0,0,0
1695,180,1,0,0.043000001,0.030999999,0,0,0,0
1696,180,1,0,0.046999998,0.030999999,0,0,0,0
1697,180,1,0,0.025,0.030999999,1,0,0,0
1698,180,1,0,0.050000001,0.030999999,0,0,0,0
1699,180,1,0,0.050000001,0.030999999,0,0,0,0
1700,180,1,0,0.046999998,0.030999999,0,0,0,0
1701,180,1,0,0.039000001,0.030999999,1,0,0,0
1702,180,1,0,0.050000001,0.034000002,0,0,0,0
1703,180,1,0,0.050000001,0.034000002,1,0,0,0
1704,180,1,0,0.050000001,0.028000001,0,1,0,0
1705,180,1,0,0.046,0.037,0,0,0,0
1706,180,1,0,0.052999999,0.037,1,0,0,0
1707,180,1,0,0.052999999,0.037,0,0,0,0
1708,180,1,0,0.052999999,0.037,0,0,0,0
1709,181,1,0,0.030999999,0.037,1,0,0,0
1710,181,1,0,0.035,0.029999999,0,0,0,0
1711,181,1,0,0.037,0.029999999,0,0,0,0
1712,181,1,0,0.046999998,0.030999999,0,0,0,0
1713,181,1,0,0.045000002,0.028000001,0,1,0,0
1714,181,1,0,0.050000001,0.030999999,0,0,0,0
1715,181,0,1,0.043666667,0.025,0,0,0,0
1716,181,0,1,0.044666668,0.034000002,0,0,0,0
1717,181,1,0,0.050000001,0.034000002,0,0,0,0
1718,181,0,1,0.045666667,0.025,0,1,0,0
1719,181,1,0,0.046,0.037,0,0,0,0
1720,181,0,1,0.045666667,0.037,0,0,0,0
1721,182,1,0,0.052000001,0.037,0,0,0,0
1722,182,1,0,0.039000001,0.029999999,0,0,1,0
1723,182,1,0,0.046999998,0.030999999,1,0,0,0
1724,182,1,0,0.045000002,0.028999999,0,0,0,0
1725,182,1,0,0.043000001,0.034000002,0,0,0,0
1726,183,1,0,0.028000001,0.035999998,0,0,0,0
1727,183,1,0,0.021,0.028000001,0,0,0,0
1728,183,1,0,0.035,0.029999999,1,0,0,0
1729,183,1,0,0.034000002,0.030999999,0,0,0,0
1730,183,1,0,0.039000001,0.030999999,1,0,0,0
1731,183,1,0,0.041999999,0.034000002,1,0,0,0
1732,183,1,0,0.035,0.028000001,0,0,0,1
1733,184,1,0,0.037,0.041000001,0,0,0,0
1734,184,1,0,0.029999999,0.030999999,0,0,0,0
1735,184,1,0,0.029999999,0.028000001,0,0,0,0
1736,184,1,0,0.034000002,0.030999999,0,0,1,0
1737,184,1,0,0.030999999,0.032000002,1,0,0,0
1738,184,1,0,0.021,0.030999999,0,0,0,0
1739,184,1,0,0.037,0.034000002,0,0,0,0
1740,184,1,0,0.037,0.034000002,0,0,0,0
1741,184,1,0,0.022,0.034000002,0,0,0,0
1742,185,1,0,0.032000002,0.035,0,0,0,0
1743,185,1,0,0.033,0.048,0,0,0,0
1744,185,0,1,0.043333334,0.027000001,0,0,0,0
1745,185,1,0,0.029999999,0.048,0,0,1,0
1746,185,1,0,0.029999999,0.048,0,0,1,0
1747,185,1,0,0.030999999,0.037,0,0,0,0
1748,185,1,0,0.029999999,0.063000001,0,0,0,0
1749,185,0,1,0.041666666,0.030999999,0,0,0,0
1750,185,1,0,0.034000002,0.030999999,0,0,0,0
1751,185,1,0,0.039000001,0.030999999,1,0,0,0
1752,185,0,1,0.042000001,0.028000001,0,0,0,0
1753,185,1,0,0.030999999,0.035,0,0,1,0
1754,185,0,1,0.043000002,0.028000001,0,0,0,0
1755,185,1,0,0.032000002,0.041000001,0,0,0,0
1756,185,1,0,0.032000002,0.041000001,0,0,0,0
1757,185,1,0,0.032000002,0.041000001,0,0,1,0
1758,185,0,1,0.041666666,0.035,0,0,0,0
1759,185,0,1,0.045000001,0.025,0,1,0,0
1760,185,1,0,0.032000002,0.041000001,0,0,0,0
1761,185,1,0,0.032000002,0.041000001,0,0,1,0
1762,185,1,0,0.043000001,0.037,0,0,0,0
1763,186,1,0,0.052000001,0.034000002,0,0,0,0
1764,186,1,0,0.052000001,0.037,0,0,0,0
1765,186,1,0,0.043000001,0.037,0,0,0,0
1766,186,1,0,0.046999998,0.029999999,1,0,0,0
1767,186,1,0,0.043000001,0.029999999,0,0,0,0
1768,186,1,0,0.046999998,0.030999999,0,0,0,0
1769,186,1,0,0.046999998,0.030999999,0,0,0,0
1770,186,1,0,0.046999998,0.030999999,1,0,0,0
1771,186,1,0,0.041999999,0.032000002,0,0,0,0
1772,186,1,0,0.046,0.037,0,0,1,0
1773,186,1,0,0.052999999,0.037,0,0,0,0
1774,186,1,0,0.035999998,0.037,1,0,0,0
1775,187,1,0,0.025,0.028000001,0,0,0,0
1776,187,1,0,0.034000002,0.037,0,0,0,0
1777,187,1,0,0.030999999,0.037,1,0,0,0
1778,187,1,0,0.032000002,0.037,0,0,0,0
1779,187,1,0,0.030999999,0.035999998,0,0,0,0
1780,187,1,0,0.034000002,0.030999999,0,0,0,0
1781,187,1,0,0.034000002,0.030999999,0,0,0,0
1782,187,1,0,0.030999999,0.032000002,1,0,0,0
1783,187,1,0,0.039000001,0.033,1,0,0,0
1784,187,1,0,0.046,0.034000002,0,0,0,0
1785,187,1,0,0.037,0.034000002,0,0,0,0
1786,187,1,0,0.035999998,0.037,0,0,1,0
1787,187,1,0,0.032000002,0.037,1,0,0,0
1788,187,1,0,0.032000002,0.037,1,0,0,0
1789,187,1,0,0.037,0.037,0,0,0,0
1790,188,1,0,0.037999999,0.035,0,0,1,0
1791,188,1,0,0.021,0.035,0,0,1,0
1792,188,1,0,0.039000001,0.039999999,0,0,0,0
1793,188,1,0,0.050000001,0.034000002,0,0,0,0
1794,188,1,0,0.041999999,0.041999999,1,0,0,0
1795,189,1,0,0.037,0.037,0,0,0,0
1796,189,1,0,0.045000002,0.035,0,0,1,0
1797,189,1,0,0.037,0.037,0,0,0,0
1798,189,1,0,0.039999999,0.034000002,0,0,0,0
1799,189,1,0,0.028000001,0.029999999,1,0,0,0
1800,189,1,0,0.046999998,0.030999999,0,0,1,0
1801,189,1,0,0.034000002,0.030999999,0,0,0,0
1802,189,1,0,0.025,0.030999999,0,0,0,0
1803,189,1,0,0.030999999,0.028000001,0,0,0,0
1804,189,1,0,0.034000002,0.030999999,0,0,0,0
1805,189,1,0,0.034000002,0.030999999,1,0,0,0
1806,189,1,0,0.050000001,0.030999999,0,0,0,0
1807,189,1,0,0.050000001,0.034000002,0,0,0,0
1808,189,1,0,0.050000001,0.037,0,0,0,0
1809,189,1,0,0.030999999,0.037,1,0,0,0
1810,190,1,0,0.028000001,0.035999998,0,0,0,0
1811,190,1,0,0.029999999,0.018999999,0,0,0,0
1812,190,1,0,0.029999999,0.028999999,0,0,0,0
1813,190,1,0,0.030999999,0.030999999,1,0,0,0
1814,190,0,1,0.044666668,0.028000001,0,1,0,0
1815,190,0,1,0.045333333,0.025,0,1,0,0
1816,190,0,1,0.041666668,0.028000001,0,0,0,0
1817,191,1,0,0.017999999,0.034000002,0,0,0,0
1818,191,0,1,0.038333334,0.028000001,0,1,0,0
1819,191,1,0,0.034000002,0.030999999,0,0,1,0
1820,191,1,0,0.012,0.035,0,0,1,0
1821,191,0,1,0.041333334,0.028000001,0,0,0,0
1822,192,0,1,0.041666667,0.048,0,0,0,0
1823,192,1,0,0.029999999,0.048999999,0,0,1,0
1824,192,1,0,0.028000001,0.037,0,0,0,0
1825,192,1,0,0.037,0.037,0,0,0,0
1826,192,1,0,0.030999999,0.044,0,0,0,0
1827,192,1,0,0.027000001,0.035999998,0,0,0,1
1828,192,1,0,0.029999999,0.029999999,1,0,0,0
1829,192,1,0,0.029999999,0.041000001,0,0,1,1
1830,192,1,0,0.025,0.030999999,0,0,1,0
1831,192,1,0,0.034000002,0.030999999,0,0,0,0
1832,192,1,0,0.029999999,0.041000001,0,0,0,0
1833,192,1,0,0.034000002,0.028000001,0,1,0,0
1834,192,1,0,0.034000002,0.030999999,0,0,0,0
1835,192,1,0,0.034000002,0.028999999,0,0,0,0
1836,192,1,0,0.037,0.034000002,0,0,0,0
1837,192,1,0,0.037,0.034000002,0,0,0,0
1838,192,1,0,0.037,0.035,0,0,0,0
1839,192,1,0,0.037,0.037,1,0,0,0
1840,193,1,0,0.037,0.039999999,0,0,0,0
1841,193,1,0,0.034000002,0.030999999,0,0,0,0
1842,193,1,0,0.029999999,0.028000001,0,0,0,0
1843,193,1,0,0.034000002,0.030999999,0,0,0,0
1844,193,1,0,0.034000002,0.030999999,0,0,0,0
1845,193,1,0,0.034000002,0.030999999,0,0,1,0
1846,193,1,0,0.034000002,0.030999999,1,0,0,0
1847,193,1,0,0.034000002,0.030999999,0,0,0,0
1848,193,1,0,0.034000002,0.030999999,1,0,0,0
1849,193,1,0,0.034000002,0.028999999,0,0,0,0
1850,193,1,0,0.034000002,0.034000002,1,0,0,0
1851,193,1,0,0.037,0.034000002,1,0,0,0
1852,193,1,0,0.037,0.035,0,0,1,0
1853,193,1,0,0.021,0.034000002,0,0,0,0
1854,193,1,0,0.035,0.034000002,1,0,0,0
1855,194,1,0,0.017000001,0.035999998,0,0,0,1
1856,194,1,0,0.017000001,0.035999998,0,0,0,1
1857,194,1,0,0.021,0.028000001,0,0,0,0
1858,194,1,0,0.041000001,0.033,0,0,0,0
1859,194,1,0,0.015,0.035,0,0,1,0
1860,195,1,0,0.022,0.034000002,0,0,0,0
1861,195,1,0,0.034000002,0.028999999,0,0,0,0
1862,195,1,0,0.037,0.028000001,0,0,0,0
1863,195,1,0,0.035,0.029999999,1,0,0,0
1864,195,1,0,0.009,0.030999999,1,0,0,0
1865,195,1,0,0.034000002,0.028000001,0,1,0,0
1866,195,1,0,0.034000002,0.030999999,0,0,0,0
1867,195,1,0,0.039000001,0.037,1,0,0,0
1868,196,1,0,0.043000001,0.029999999,0,0,0,0
1869,196,1,0,0.050000001,0.030999999,1,0,0,0
1870,196,1,0,0.046999998,0.030999999,0,0,0,0
1871,196,1,0,0.050000001,0.034000002,0,0,0,0
1872,196,1,0,0.050000001,0.034000002,0,0,0,0
1873,196,0,1,0.045666667,0.025,0,0,0,0
1874,196,1,0,0.052999999,0.037,0,0,0,0
1875,197,0,1,0.042666667,0.030999999,0,0,0,0
1876,197,0,1,0.043,0.028000001,0,1,0,0
1877,197,1,0,0.035,0.018999999,0,0,0,0
1878,197,1,0,0.030999999,0.018999999,0,0,0,0
1879,197,0,1,0.041333332,0.037,0,0,0,0
1880,197,0,1,0.042666667,0.037,0,0,0,0
1881,197,1,0,0.035,0.034000002,0,0,0,0
1882,198,1,0,0.028000001,0.035,0,0,1,0
1883,198,1,0,0.028000001,0.030999999,0,0,0,0
1884,198,1,0,0.034000002,0.030999999,0,0,0,0
1885,198,1,0,0.035999998,0.037,0,0,1,0
1886,198,1,0,0.035999998,0.037,0,0,0,0
1887,199,1,0,0.028000001,0.035,0,0,0,0
1888,199,1,0,0.017999999,0.034000002,0,0,0,0
1889,199,1,0,0.037,0.037,0,0,0,0
1890,199,1,0,0.035,0.030999999,1,0,0,0
1891,199,1,0,0.029999999,0.034000002,0,0,0,0
1892,199,1,0,0.039000001,0.029999999,0,0,0,0
1893,199,1,0,0.034000002,0.030999999,0,0,0,0
1894,199,1,0,0.028000001,0.030999999,0,0,0,0
1895,199,1,0,0.028000001,0.030999999,0,0,0,0
1896,199,1,0,0.035999998,0.030999999,0,0,0,0
1897,199,1,0,0.030999999,0.030999999,1,0,0,0
1898,199,1,0,0.046999998,0.030999999,0,0,0,0
1899,199,1,0,0.035,0.028000001,0,0,0,1
1900,199,1,0,0.034000002,0.034000002,0,0,0,0
1901,199,1,0,0.043000001,0.034000002,0,0,1,0
1902,199,1,0,0.043000001,0.034000002,1,0,0,0
1903,199,1,0,0.055,0.034000002,0,0,0,0
1904,200,1,0,0.050000001,0.037,0,0,0,0
1905,200,1,0,0.050000001,0.028000001,0,0,0,0
1906,200,1,0,0.052000001,0.037,0,0,0,0
1907,200,1,0,0.045000002,0.035,0,0,0,0
1908,200,1,0,0.045000002,0.035,0,0,1,0
1909,200,1,0,0.045000002,0.033,1,0,0,1
1910,200,1,0,0.039000001,0.028000001,0,1,0,0
1911,200,1,0,0.035,0.028000001,0,0,0,0
1912,200,1,0,0.041999999,0.030999999,0,0,0,0
1913,201,1,0,0.037,0.034000002,0,0,0,0
1914,201,1,0,0.034000002,0.030999999,0,0,0,0
1915,201,1,0,0.030999999,0.035,0,0,1,0
1916,201,1,0,0.028000001,0.030999999,0,0,0,0
1917,201,1,0,0.034000002,0.030999999,0,0,0,0
1918,201,1,0,0.034000002,0.030999999,0,0,1,0
1919,201,1,0,0.037,0.030999999,0,0,1,0
1920,201,1,0,0.021,0.034000002,0,0,1,0
1921,201,1,0,0.021,0.034000002,0,0,0,0
1922,202,1,0,0.037,0.034000002,0,0,0,0
1923,202,1,0,0.046999998,0.029999999,0,0,0,0
1924,202,1,0,0.046999998,0.030999999,0,0,0,0
1925,202,1,0,0.039000001,0.030999999,1,0,0,0
1926,202,1,0,0.045000002,0.028999999,0,0,0,0
1927,202,1,0,0.050000001,0.030999999,0,0,0,0
1928,202,1,0,0.037,0.034000002,0,0,0,0
1929,202,1,0,0.052999999,0.037,0,0,0,0
1930,203,1,0,0.022,0.034000002,0,0,0,0
1931,203,1,0,0.052999999,0.030999999,0,0,0,0
1932,203,0,1,0.044333334,0.030999999,0,0,0,0
1933,203,1,0,0.021,0.028000001,0,0,0,0
1934,203,1,0,0.046,0.035,0,0,1,0
1935,203,1,0,0.043000001,0.034000002,0,0,0,0
1936,203,1,0,0.043000001,0.034000002,1,0,0,0
1937,203,0,1,0.039666667,0.028000001,0,1,0,0
1938,203,1,0,0.021,0.034000002,0,0,0,0
1939,203,0,1,0.041666668,0.034000002,0,0,0,0
1940,203,0,1,0.041666668,0.028000001,0,0,0,0
1941,203,1,0,0.043000001,0.034000002,0,0,0,0
1942,204,1,0,0.046,0.041000001,0,0,0,1
1943,204,1,0,0.022,0.028000001,1,0,0,0
1944,204,1,0,0.037,0.034000002,0,0,0,0
1945,204,1,0,0.035,0.034000002,1,0,0,0
1946,204,1,0,0.030999999,0.034000002,1,0,0,0
1947,204,1,0,0.041999999,0.037,0,0,0,0
1948,205,1,0,0.028999999,0.030999999,0,0,0,0
1949,205,1,0,0.029999999,0.028000001,0,1,0,0
1950,205,1,0,0.034000002,0.030999999,0,0,0,0
1951,205,1,0,0.030999999,0.030999999,1,0,0,0
1952,205,1,0,0.030999999,0.030999999,1,0,0,0
1953,205,1,0,0.034000002,0.030999999,0,0,0,0
1954,205,1,0,0.037,0.030999999,0,0,0,0
1955,205,1,0,0.037,0.030999999,0,0,0,0
1956,205,1,0,0.037,0.030999999,0,0,0,0
1957,205,1,0,0.037,0.028000001,0,0,0,1
1958,205,1,0,0.037,0.034000002,0,0,0,0
1959,205,1,0,0.037,0.034000002,1,0,0,0
1960,205,0,1,0.045333333,0.028000001,0,0,0,0
1961,205,1,0,0.035,0.034000002,0,0,0,0
1962,206,0,1,0.044333334,0.017999999,0,0,0,0
1963,206,1,0,0.035,0.029999999,1,0,0,0
1964,206,1,0,0.021,0.028000001,0,0,0,0
1965,206,0,1,0.039333335,0.028000001,0,0,0,0
1966,206,0,1,0.042000001,0.030999999,0,0,0,1
1967,206,0,1,0.044666668,0.028000001,0,0,0,0
1968,206,1,0,0.045000002,0.034000002,1,0,0,0
1969,207,1,0,0.025,0.030999999,0,0,0,0
1970,207,1,0,0.026000001,0.018999999,0,0,0,0
1971,207,1,0,0.041999999,0.029999999,0,0,0,0
1972,207,1,0,0.030999999,0.034000002,0,0,0,0
1973,207,1,0,0.037,0.028000001,0,0,0,0
1974,208,1,0,0.041999999,0.030999999,0,0,0,0
1975,208,1,0,0.045000002,0.028000001,0,1,0,0
1976,208,1,0,0.021,0.034000002,0,0,0,0
1977,208,0,1,0.044666666,0.028000001,0,0,1,0
1978,208,1,0,0.043000001,0.034000002,1,0,0,0
1979,209,1,0,0.034000002,0.030999999,0,0,0,0
1980,209,1,0,0.052999999,0.030999999,0,0,0,0
1981,209,1,0,0.034000002,0.028000001,0,0,0,0
1982,209,1,0,0.021,0.028000001,0,0,0,0
1983,209,1,0,0.021,0.030999999,0,0,0,0
1984,209,1,0,0.028000001,0.030999999,0,0,0,0
1985,209,1,0,0.030999999,0.030999999,1,0,0,0
1986,209,1,0,0.041999999,0.030999999,0,0,0,0
1987,209,1,0,0.034000002,0.030999999,0,0,0,0
1988,209,1,0,0.034000002,0.034000002,0,0,0,0
1989,209,1,0,0.022,0.034000002,0,0,0,0
1990,210,1,0,0.028000001,0.035999998,0,0,0,0
1991,210,1,0,0.021,0.028000001,0,0,0,0
1992,210,1,0,0.034000002,0.030999999,0,0,0,0
1993,210,1,0,0.012,0.041000001,0,0,1,0
1994,210,1,0,0.030999999,0.030999999,0,0,0,0
1995,210,0,1,0.045666667,0.025,0,0,0,0
1996,210,1,0,0.021,0.034000002,0,0,0,0
1997,211,1,0,0.028000001,0.035999998,0,0,0,0
1998,211,1,0,0.034000002,0.037,0,0,0,0
1999,211,1,0,0.017999999,0.034000002,0,0,0,0
2000,211,1,0,0.037,0.034000002,0,0,0,0
2001,211,1,0,0.022,0.034000002,0,0,0,0
2002,211,1,0,0.030999999,0.037,1,0,0,0
2003,211,1,0,0.022,0.030999999,0,0,0,0
2004,211,1,0,0.030999999,0.034000002,1,0,0,0
2005,211,1,0,0.028000001,0.037,0,0,0,0
2006,211,1,0,0.030999999,0.032000002,0,0,0,0
2007,211,1,0,0.021,0.028000001,0,0,0,0
2008,211,1,0,0.034000002,0.030999999,0,0,0,0
2009,211,1,0,0.017999999,0.030999999,0,0,0,0
2010,211,1,0,0.034000002,0.030999999,0,0,1,0
2011,211,1,0,0.041999999,0.030999999,1,0,0,0
2012,211,1,0,0.025,0.030999999,1,0,0,0
2013,211,1,0,0.028000001,0.030999999,0,0,0,0
2014,211,1,0,0.030999999,0.030999999,1,0,0,0
2015,211,1,0,0.037,0.030999999,0,0,0,0
2016,211,1,0,0.037,0.030999999,0,0,1,0
2017,211,1,0,0.030999999,0.030999999,1,0,0,0
2018,211,1,0,0.037,0.030999999,0,0,0,0
2019,211,1,0,0.021,0.030999999,0,0,0,0
2020,212,1,0,0.050000001,0.041999999,0,0,0,0
2021,212,1,0,0.037999999,0.039000001,0,0,0,0
